location_id,air_pollution_pm_2_5,observed
35632,31.992903168754893,1
35633,36.0242677461909,1
35634,23.089001696638498,1
35635,22.590082758681607,1
35636,26.0426520270793,1
35637,24.5257361922809,1
35638,21.349633691594697,1
35639,21.7315191047284,1
35640,30.6973493673103,1
35641,32.0483346683992,1
35642,23.660539911045397,1
35643,33.6883401763578,1
35644,24.88114432465889,1
35645,22.453228030066104,1
35646,20.3272301525795,1
35647,26.5745978224634,1
35648,33.3035382157163,1
35649,27.844011502421303,1
35650,31.261402188889107,1
35651,25.0691190091039,1
35652,23.0893993913105,1
35653,29.1409163057792,1
35654,39.163575547314,1
35655,21.9763264736766,1
35656,24.146641201415505,1
35657,23.559620576271602,1
35658,34.67704580407189,1
35659,36.8255037867284,1
35660,32.3758221953312,1
35661,34.7105222897157,1
35662,30.03501066488911,1
35663,35.845791200201894,1
43872,36.497228061647704,1
43873,28.61121306953569,1
43874,43.0282929492694,1
43875,177.28608272758098,1
43877,54.6676116232709,1
43880,217.676620713147,1
43881,24.4688239481336,1
43882,59.4677156500109,1
43883,153.59771733288602,1
43884,39.6609030776341,1
43885,68.99023314944321,1
43886,83.5067778506425,1
43887,37.79397183030571,1
43888,16.5848504063314,1
43890,79.85117454867991,1
43891,66.7566756552926,1
43892,45.7142417136469,1
43893,36.017997704841,1
43894,32.689287597718895,1
43895,42.1144573095215,1
43896,53.702276814748295,1
43898,86.12170264496609,1
43899,104.00346648685,1
43900,50.5567531107016,1
43901,49.2691418130663,1
43902,54.0176047554978,1
43903,49.428668962945785,1
43904,180.36465224701,1
43905,78.84338961103158,1
43906,89.61502990598129,1
43908,36.9740954430483,1
43909,23.8517507043034,1
43910,37.771584046204794,1
43911,165.884992104332,1
43913,50.07231555658879,1
43916,201.807133568911,1
43917,20.479402019066,1
43918,39.2562993819209,1
43919,104.26793089558201,1
43920,36.275593573006795,1
43921,47.51253696179499,1
43922,87.9158414273089,1
43923,26.6984089555385,1
43924,16.2927971702981,1
43926,72.60801371815721,1
43927,48.69400098615829,1
43928,37.676893922278296,1
43929,35.336638679907296,1
43930,31.3182357277636,1
43931,37.492545395284296,1
43932,47.1585211608799,1
43934,77.3277923484523,1
43935,87.468084216672,1
43936,48.0119615951797,1
43937,27.173951361886505,1
43938,41.2795719361625,1
43939,42.0397433599935,1
43940,180.814538160819,1
43941,59.7248672817435,1
43942,73.7188467493141,1
44533,51.8665006834726,1
44538,47.184947083918,1
44539,23.927583189373497,1
44540,54.084544048533104,1
44643,8.86902865816468,1
44644,7.29844907173212,1
44645,9.132696093001133,1
44646,8.85663975147332,1
44647,8.68402224677241,1
44648,8.445532745935921,1
44649,7.967204453557299,1
44650,8.85698697163541,1
44651,9.342987300608133,1
44652,9.313996511378447,1
44653,8.860854171303881,1
44654,9.13604687447672,1
44655,10.1404209438899,1
44656,11.0576690508762,1
44657,11.2102972702809,1
44658,9.349787769649499,1
44659,9.75854310851666,1
44660,9.3531436735777,1
44661,8.1114963288543,1
44662,10.2893119429546,1
44663,8.78496490452024,1
44664,10.602138423212098,1
44665,10.1674208512287,1
44666,10.3835791724161,1
44667,10.467474934195199,1
44668,10.3993269616748,1
44669,10.7235324697046,1
44670,10.3877811436292,1
44671,10.098108709190699,1
44672,10.9763979008823,1
44673,10.9914244381936,1
44674,9.285816190670527,1
44675,9.97390379618297,1
44676,8.302646543272179,1
44677,11.134645265790999,1
44678,8.56331669156706,1
44679,9.33164443741218,1
44680,11.356625699927001,1
44681,10.0643049378969,1
44682,9.28109081878684,1
44683,9.751135191170633,1
44684,9.77574444501401,1
44685,10.429928027451401,1
44686,11.8125327756627,1
44687,11.570693009016097,1
44688,10.8426792807792,1
44689,11.418904969218099,1
44690,11.6265119619609,1
44691,10.1826074924904,1
44692,11.326763242256598,1
44693,9.227901126900713,1
44694,10.148007640710599,1
44695,10.154736155038801,1
44696,9.613761093763461,1
44697,11.4766334568991,1
44698,9.99705061122576,1
44699,10.2775840823057,1
44700,11.4425975996543,1
44701,11.794431551493002,1
44702,10.5083287809038,1
44703,9.30578737072439,1
44704,10.5504852642786,1
44705,9.21540796573565,1
44706,10.176320284197802,1
44707,10.2661189298009,1
44708,10.8553721452965,1
44709,10.897368838982999,1
44710,10.0427041492541,1
44711,12.2863491471467,1
44712,11.1424787801555,1
44713,10.883041430127001,1
44714,11.124895397360596,1
44715,11.1428641053659,1
44716,11.350597956960199,1
44717,10.1985955556389,1
44718,11.1244969708985,1
44719,10.586379506110099,1
44720,11.1399842038935,1
44721,10.591874867060001,1
44722,11.775841531956901,1
44723,10.584631389477801,1
44724,11.1269978084959,1
44725,11.271122712637696,1
44726,10.6411472379803,1
44727,11.634850613717802,1
44728,11.4496881110215,1
44729,12.822056744048501,1
44730,12.8211395395344,1
44731,12.083318821829,1
44732,11.9971199551487,1
44733,13.3343914373575,1
44734,11.046681837853699,1
44735,13.212317452943301,1
44736,12.0444368216678,1
44737,12.244161854098198,1
44738,11.3350195092687,1
44739,11.630944884433902,1
44740,12.6907751440742,1
44741,12.5459065176706,1
44742,11.646117558192199,1
44743,11.8520260759869,1
44744,13.1755073861588,1
44745,12.2010447353346,1
44746,10.759620374321802,1
44747,14.1788135466169,1
44748,13.5990759115399,1
44749,11.1756520229181,1
44750,13.7057265810744,1
44751,11.745019068099001,1
44752,13.9919385853192,1
44753,13.812498023316099,1
44754,13.1151073921089,1
44755,13.9168038022782,1
44756,14.705820313891197,1
44757,14.001212586729,1
44758,14.6601801588301,1
44759,9.677911376135132,1
44760,10.005156965804,1
44761,10.3152733365688,1
44762,10.4161525456531,1
44763,9.2810103290234,1
44764,9.844698753596788,1
44765,10.2735717967467,1
44766,10.413477530489,1
44767,9.90774194237908,1
44768,9.691976501982973,1
44769,11.201370387950499,1
44770,9.663110911145882,1
44771,11.5358358770727,1
44772,11.1122919102566,1
44773,11.8835238894418,1
44774,9.68465669294683,1
44775,10.6792500211977,1
44776,11.4974512543274,1
44777,10.9007170366072,1
44778,9.88836043394976,1
44779,8.8933655050348,1
44780,9.22132300959078,1
44781,9.799769741285301,1
44782,8.69935212839313,1
44783,9.93570072005531,1
44784,9.43550583952429,1
44785,10.1842117723511,1
44786,8.88554840695666,1
44787,10.147586654047,1
44788,9.64082292633832,1
44789,11.050119662478599,1
44790,8.40525581221476,1
44791,8.865464748853741,1
44792,9.513911053633473,1
44793,22.5865243337323,1
44794,23.4294083994873,1
44795,23.4246622545786,1
44796,20.3272301525795,1
44797,29.657349375678802,1
44798,34.776120433014,1
44799,30.5396135651297,1
44800,37.1261930041982,1
44850,5.82000971828712,1
44851,5.82000971828712,1
44852,46.5062336528369,1
44853,51.090261105213095,1
44854,44.0138837457087,1
44855,37.1124523895102,1
44856,35.1209222877418,1
44857,42.3937928337198,1
44858,36.64318146021821,1
44859,35.1573151309174,1
44860,44.65145988871671,1
44861,33.798705827198404,1
44862,36.0581083896297,1
44864,33.5900928923845,1
44865,29.809929693164396,1
44866,29.7547727734408,1
44867,38.2578186833494,1
44868,64.7943855812597,1
44869,50.0757297877058,1
44870,38.811611043742296,1
44871,28.4953072679347,1
44872,33.9893866010096,1
44873,32.3268782198517,1
44874,30.1470542301051,1
44875,50.2991936671314,1
44876,47.3193410480976,1
44877,37.464520395813,1
44878,46.1562343379978,1
44879,34.8979141196068,1
44880,35.9775898223206,1
44881,56.3468353769106,1
44882,60.681868472601394,1
44883,63.219312549354285,1
44884,41.8057994788446,1
44885,32.248624316340106,1
44886,25.3498217241565,1
44887,32.8636966194177,1
44888,30.1588911829046,1
44889,31.896623218607697,1
44890,34.860750261430695,1
44891,54.598473753120295,1
44892,35.344709415131,1
44893,47.2193418344577,1
44894,31.514956421247202,1
44903,18.254169140729,1
44904,18.179331923394,1
44905,11.8398286853218,1
44906,17.674205564292397,1
44907,11.596748880061,1
44908,14.655934037943098,1
44909,10.6606908027302,1
44910,19.4069215349988,1
44911,16.2550028330887,1
44912,13.3903815432165,1
44913,17.2806192727577,1
44914,13.843456296134601,1
44915,17.0574518120321,1
44916,15.801628646819001,1
44917,12.4816923187107,1
44918,15.1088028084095,1
44919,11.84726938282,1
44920,16.89816141004,1
44921,5.995666686086509,1
44922,9.595513796960539,1
44923,7.5063548670990805,1
44924,8.10115154669848,1
44925,9.64140454080449,1
44926,12.6089896011504,1
44927,6.6485683656270504,1
44928,5.01596455348084,1
44929,9.87940314041407,1
44930,12.114362823173304,1
44931,8.459937872311551,1
44932,18.892472719302198,1
44933,15.979258674662,1
44934,18.8689487718402,1
44935,18.5070643777678,1
44936,18.8256897124792,1
44937,18.6112688770947,1
44938,18.7298769303171,1
44939,21.1303633982267,1
44940,21.493664768533,1
44941,21.124515477966106,1
44942,21.0489201576222,1
44943,18.6709044471099,1
44944,21.6237088979942,1
44945,22.135775480852605,1
44946,18.798231800603197,1
44947,15.4922080648429,1
44948,13.1865180674829,1
44949,13.7118369891293,1
44950,15.183641122681598,1
44951,15.4825095285987,1
44952,14.3474058878894,1
44953,13.7614172605464,1
44954,12.4673799428672,1
44955,12.528386509637404,1
44956,15.634604051768301,1
44957,14.8025884055472,1
44958,17.0204387656865,1
44959,16.872278496702002,1
44960,15.358117536931601,1
44961,14.9487258011866,1
44962,16.0342328163685,1
44963,10.8152142285541,1
44964,10.124384794810501,1
44965,15.1228771211979,1
44966,17.2198734953809,1
44967,11.1189202508095,1
44968,33.5690311681043,1
44969,11.866924359047301,1
44970,11.8096998080246,1
44971,13.736152240357402,1
44972,29.436606142546506,1
44973,16.786674561763302,1
44974,22.8677591899365,1
44975,15.4555488786691,1
44976,16.2340888482615,1
44977,15.141055707777,1
44978,15.921175754729301,1
44979,13.374559138583601,1
44980,10.1663588215804,1
44981,29.1478985871925,1
44982,21.5031341029113,1
44983,24.699839511967,1
44984,10.1855471850943,1
44985,12.1638385254267,1
44986,24.1363450230447,1
44987,6.3396198494371,1
50559,19.41946199724089,1
53432,5.62149906189548,1
53533,18.0187149833816,1
53534,17.808773513915398,1
53535,20.65812990831661,1
53536,18.9309744191807,1
53537,17.5480585011373,1
53538,18.2536944649702,1
53539,19.687467878920103,1
53540,19.780613836239397,1
53541,19.75198339079489,1
53542,19.805429958237802,1
53543,18.3345607450157,1
53544,17.990641032330803,1
53545,18.135955812724198,1
53546,17.0256185981995,1
53547,14.117614996151199,1
53548,17.5422171249162,1
53549,18.770135754483302,1
53550,19.2504671153821,1
53551,19.5696917310542,1
53552,19.617601075934697,1
53553,19.4497584375321,1
53554,17.1545058788291,1
53555,18.4839426324012,1
53556,18.69198729267281,1
53557,18.8470504144919,1
53558,17.6274332840297,1
53559,16.8464964530082,1
53560,16.170474614659902,1
53561,17.174672584401602,1
53562,17.1392178098719,1
53563,13.2043757076633,1
53564,16.5743444142467,1
53565,14.0752375805031,1
53566,16.6983347362657,1
53567,15.424828091872001,1
53568,16.6313520000722,1
53569,16.4616254998962,1
53570,16.690162940543306,1
53571,19.551367315423697,1
53572,19.0226672599135,1
53573,18.8218971976612,1
53574,20.09967447444589,1
53575,20.3668609047426,1
53576,19.6388354321193,1
53577,19.159748825929803,1
53578,19.045214639000896,1
53579,16.9517768105554,1
53580,17.1465033829678,1
53581,14.1737150274463,1
53582,12.5362648238223,1
53583,13.543107321724,1
53584,13.751378891449699,1
53585,15.002028158187999,1
53586,15.5858249923732,1
53587,16.3337422997281,1
53588,17.2136662192847,1
53589,16.7167427641813,1
53590,15.6358880039868,1
53591,10.8970258064784,1
53592,14.640987423309696,1
53593,13.3752676794462,1
53594,13.986172654682699,1
53595,9.21782700363981,1
53596,9.600869292264347,1
53597,10.4321336175875,1
53598,9.0549352653916,1
53599,10.0740839408901,1
53600,10.512758323328699,1
53601,10.9075304601912,1
53602,10.6611928803304,1
53603,9.47706862816468,1
53604,12.741914570032305,1
53605,10.535931128618401,1
53606,10.3550816869494,1
53607,12.493553306575198,1
53608,12.388538675251999,1
53609,14.2603343349456,1
53610,15.3699527884437,1
53611,15.4024305210127,1
53612,12.3593965318548,1
53613,12.943574216233099,1
53614,24.5455388893265,1
53615,45.204597259943114,1
53616,54.041509421057995,1
53617,59.1811943068345,1
53618,20.5080172365907,1
53619,64.3145076640431,1
53620,55.494835786856,1
53621,65.8837595729142,1
53660,19.2355274546756,1
53661,15.6814345074067,1
53662,23.2938566694431,1
53663,18.5334100452045,1
53664,16.788168494341303,1
53665,26.5302767371885,1
53666,20.186244611908,1
53667,21.186383870051397,1
53668,21.3489326453886,1
53669,16.3896286914345,1
53670,13.3960916454774,1
53671,27.6970478130372,1
53672,21.3297486403285,1
53673,14.072029724380801,1
53674,19.5463585833187,1
53675,13.740982608009901,1
43858,6.2536107633313,1
43859,6.2536107633313,1
43860,6.2536107633313,1
43861,6.2536107633313,1
43862,6.2536107633313,1
43863,6.2536107633313,1
43864,6.2536107633313,1
43865,6.2536107633313,1
43866,6.2536107633313,1
43867,6.2536107633313,1
43868,6.2536107633313,1
43869,6.2536107633313,1
43870,6.2536107633313,1
60357,9.57176942162438,1
60358,9.57176942162438,1
60359,9.57176942162438,1
60360,9.57176942162438,1
60361,9.57176942162438,1
60362,9.57176942162438,1
60363,9.57176942162438,1
60364,9.57176942162438,1
60365,9.57176942162438,1
60366,9.57176942162438,1
60367,9.57176942162438,1
60368,9.57176942162438,1
60369,9.57176942162438,1
60370,9.57176942162438,1
3539,4.8290578089324905,1
60371,9.57176942162438,1
60372,9.57176942162438,1
60886,4.8290578089324905,1
60887,4.8290578089324905,1
60373,9.57176942162438,1
60374,9.57176942162438,1
60376,9.57176942162438,1
60377,11.6060873340217,1
60892,91.4971586392639,1
60893,91.4971586392639,1
60378,11.6060873340217,1
60379,11.6060873340217,1
60896,91.4971586392639,1
60380,11.6060873340217,1
60381,11.6060873340217,1
60382,11.6060873340217,1
60383,11.6060873340217,1
60384,11.6060873340217,1
60385,11.6060873340217,1
60386,11.6060873340217,1
60387,11.6060873340217,1
60388,11.6060873340217,1
60389,11.6060873340217,1
60390,11.6060873340217,1
60391,11.6060873340217,1
60392,11.6060873340217,1
